CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2014-4-5,21,16,11,13,11,8,94,78,52,1021,1020,1018,31,16,10,16,10,32,0.00,5,,211
2014-4-6,23,16,8,13,10,7,100,73,33,1023,1021,1016,31,16,3,19,6,40,0.00,3,Fog,196
2014-4-7,25,17,8,13,9,7,93,63,26,1021,1019,1014,31,25,10,16,6,40,0.00,2,,292
2014-4-8,26,17,9,11,8,5,87,53,19,1023,1021,1016,31,24,10,13,6,,0.00,1,,322
2014-4-9,27,18,9,11,8,4,87,53,14,1023,1021,1015,31,30,23,16,8,35,0.00,,,308
2014-4-10,28,19,11,10,7,2,76,44,15,1021,1017,1010,31,20,10,24,8,48,0.00,1,,241
2014-4-11,26,18,10,11,7,3,82,47,15,1016,1013,1008,31,22,10,26,8,50,0.00,1,,257
2014-4-12,24,19,13,11,9,5,72,55,20,1020,1014,1010,31,23,10,29,10,53,0.00,2,,34
2014-4-13,25,17,8,10,8,6,93,59,20,1023,1020,1014,31,27,14,11,5,29,0.00,,,180
2014-4-14,26,18,9,9,7,4,87,50,16,1019,1017,1012,31,22,10,23,6,53,0.00,2,,94
2014-4-15,27,20,13,10,7,4,77,44,17,1017,1015,1011,31,21,10,34,8,,0.00,1,Thunderstorm,54
2014-4-16,27,18,9,10,7,4,87,47,15,1020,1017,1013,31,23,10,16,6,34,0.00,1,,266
2014-4-17,29,20,12,11,7,2,82,44,14,1020,1017,1012,31,21,10,19,6,,0.00,1,,359
2014-4-18,28,18,8,5,2,-2,66,30,10,1017,1014,1007,31,24,10,19,10,,0.00,1,,324
2014-4-19,24,17,9,14,8,4,76,54,30,1012,1007,1001,31,22,10,34,11,60,0.00,4,,251
2014-4-20,19,14,10,8,6,0,82,54,19,1004,1003,1000,31,17,10,37,26,50,2.03,3,,222
2014-4-21,14,12,11,11,9,8,100,83,57,1008,1003,1001,31,15,6,23,11,37,3.05,5,Rain,206
2014-4-22,19,13,8,9,7,4,93,63,33,1018,1013,1008,31,16,3,27,11,55,0.00,2,Fog,230
2014-4-23,21,13,7,9,7,5,93,59,30,1022,1020,1017,31,17,10,29,13,53,0.00,2,,218
2014-4-24,18,13,9,12,8,-2,94,71,27,1020,1017,1013,31,14,4,47,13,63,5.08,4,Rain-Thunderstorm,215
2014-4-25,18,12,7,4,2,-3,66,47,18,1023,1020,1018,31,17,10,32,23,47,0.00,2,,286
2014-4-26,19,14,9,12,8,4,88,66,47,1022,1019,1014,31,16,5,35,18,58,0.51,3,,215
2014-4-27,21,14,8,9,2,-3,67,41,13,1020,1018,1015,31,26,10,29,19,47,0.00,4,,271
2014-4-28,25,18,11,8,6,3,76,45,15,1018,1016,1012,31,22,10,27,19,47,0.00,1,,274
2014-4-29,26,17,8,8,6,1,87,46,12,1017,1015,1011,31,23,10,27,8,34,0.00,1,,316
2014-4-30,25,17,9,9,7,3,82,48,16,1017,1015,1011,31,21,10,24,6,35,0.00,1,,333
2014-5-1,27,18,9,9,6,0,82,45,15,1018,1016,1011,31,22,10,26,6,35,0.00,1,,323
2014-5-2,22,17,11,7,3,-1,76,38,13,1020,1018,1015,31,30,23,32,11,,0.00,8,,15
2014-5-3,24,15,6,4,2,1,76,40,13,1021,1018,1012,31,30,27,27,14,,0.00,,,35
2014-5-4,27,16,6,3,-2,-10,71,31,4,1018,1015,1009,31,30,19,13,6,27,0.00,,,112
2014-5-5,29,18,8,4,2,-1,66,33,7,1016,1013,1008,31,31,31,16,8,35,0.00,,,228
2014-5-6,30,20,11,8,5,0,67,37,8,1017,1015,1011,31,30,19,23,10,47,0.00,8,,277
2014-5-7,27,21,14,9,6,0,67,39,10,1019,1017,1014,31,30,26,10,5,,0.00,8,,55
2014-5-8,29,21,12,11,8,4,72,43,15,1020,1017,1013,31,21,10,13,6,,0.00,2,,348
2014-5-9,31,22,13,12,9,4,77,42,10,1022,1019,1014,31,21,10,23,10,,0.00,1,,352
2014-5-10,32,23,14,11,8,5,68,38,14,1021,1018,1012,31,24,10,21,8,39,0.00,1,,283
2014-5-11,29,22,15,10,6,1,67,34,9,1019,1016,1012,31,26,10,23,8,,0.00,1,,321
2014-5-12,30,20,11,10,6,-1,76,37,9,1017,1015,1008,31,26,10,27,8,32,0.00,1,,256
2014-5-13,24,17,11,6,3,-1,71,39,12,1025,1020,1014,31,30,26,23,13,35,0.00,,,47
2014-5-14,27,17,7,4,-2,-6,53,29,5,1029,1025,1019,31,27,10,23,13,45,0.00,1,,27
2014-5-15,28,19,9,5,1,-6,58,28,9,1025,1021,1014,31,30,16,21,8,42,0.00,,,25
2014-5-16,28,19,10,3,-1,-10,47,23,5,1020,1016,1009,31,31,31,19,10,,0.00,,,44
2014-5-17,27,18,10,3,-2,-11,43,22,6,1016,1014,1007,31,22,10,16,10,35,0.00,1,,36
2014-5-18,27,18,8,2,-1,-3,62,25,8,1015,1011,1003,31,24,10,21,10,40,0.00,1,,172
2014-5-19,23,19,14,10,5,1,59,38,15,1007,1005,1001,31,17,10,42,16,71,0.00,3,Rain,197
2014-5-20,20,16,11,9,4,1,76,46,19,1010,1008,1005,31,17,10,35,18,60,0.25,5,,203
2014-5-21,19,14,9,9,6,1,87,59,22,1012,1007,1003,31,16,6,45,21,71,5.08,5,Rain,192
2014-5-22,19,13,8,8,6,3,87,62,26,1015,1014,1012,31,17,10,35,21,66,0.00,4,,210
2014-5-23,20,16,11,11,4,-3,82,50,13,1016,1014,1012,31,17,8,32,19,45,0.51,4,Rain,256
2014-5-24,23,17,9,4,2,-1,71,37,12,1016,1014,1009,31,18,10,21,6,45,0.00,2,,271
2014-5-25,24,17,11,8,4,1,82,41,15,1016,1014,1011,31,18,0,27,13,55,0.00,2,,203
2014-5-26,24,16,8,6,2,-5,71,37,8,1020,1018,1015,31,18,10,21,6,,0.00,1,,346
2014-5-27,24,19,13,6,4,1,58,35,14,1019,1017,1013,31,22,10,21,8,42,0.00,4,,275
2014-5-28,23,18,13,11,7,4,88,52,25,1018,1015,1012,31,17,9,35,16,50,0.51,4,Rain,275
2014-5-29,24,17,10,9,7,4,87,51,19,1019,1018,1015,31,17,10,21,8,45,0.00,2,,286
2014-5-30,24,20,15,9,7,2,63,42,16,1020,1017,1015,31,17,10,26,13,,0.00,3,,10
2014-5-31,22,16,9,7,4,1,71,42,18,1021,1019,1015,31,19,10,26,16,45,0.00,3,Rain,31
2014-6-1,26,19,11,7,6,2,71,42,13,1022,1020,1015,31,21,10,27,13,34,0.00,3,,25
2014-6-2,28,19,9,6,3,-3,71,36,6,1022,1019,1013,31,30,18,24,10,29,0.00,,,1
2014-6-3,30,21,11,7,4,2,58,30,10,1020,1016,1009,31,31,31,24,8,60,0.00,,,246
2014-6-4,29,22,16,9,6,3,59,31,14,1015,1012,1008,31,22,10,27,14,45,0.00,1,,242
2014-6-5,28,21,13,7,3,-7,59,30,5,1014,1012,1007,31,30,10,26,13,63,0.00,1,,215
2014-6-6,31,22,13,8,5,2,51,29,13,1012,1010,1005,31,23,10,37,11,69,0.00,1,,246
2014-6-7,28,22,16,11,9,6,63,39,17,1018,1014,1010,31,20,10,24,13,48,0.00,2,,222
2014-6-8,31,21,12,9,7,5,72,39,11,1019,1017,1012,31,31,31,23,8,35,0.00,,,252
2014-6-9,30,23,16,8,7,3,55,32,12,1018,1016,1011,31,24,10,23,8,45,0.00,1,Thunderstorm,238
2014-6-10,30,21,13,8,7,5,67,35,12,1019,1016,1012,31,27,10,16,8,39,0.00,2,,270
2014-6-11,32,24,17,17,11,7,89,51,14,1025,1020,1016,31,17,8,47,10,60,4.06,3,Rain-Thunderstorm,26
2014-6-12,33,24,16,17,12,7,94,53,11,1024,1022,1015,31,18,8,16,6,,1.02,1,Rain-Thunderstorm,349
2014-6-13,35,26,16,14,11,8,82,41,12,1022,1019,1012,31,19,10,26,8,,0.00,1,Rain-Thunderstorm,6
2014-6-14,34,27,19,10,7,-1,52,28,6,1019,1015,1008,31,26,10,34,13,50,0.00,1,,3
2014-6-15,30,21,12,7,4,1,55,31,8,1018,1015,1009,31,30,23,27,18,53,0.00,,,38
2014-6-16,27,19,12,6,3,2,58,33,12,1018,1015,1010,31,21,10,24,14,42,0.00,1,,37
2014-6-17,29,21,13,8,6,2,63,35,11,1017,1015,1009,31,22,10,21,11,39,0.00,1,,2
2014-6-18,32,23,15,9,5,1,55,29,7,1017,1014,1009,31,31,31,21,10,35,0.00,,,321
2014-6-19,33,26,18,19,9,1,88,36,14,1018,1015,1009,31,19,8,27,8,42,2.03,2,Rain-Thunderstorm,131
2014-6-20,31,24,18,18,13,9,83,46,17,1017,1014,1008,31,20,10,26,8,42,0.00,1,Rain,156
2014-6-21,29,24,19,12,7,3,53,32,12,1017,1014,1010,31,23,10,26,16,42,0.00,2,,221
2014-6-22,29,21,14,8,7,5,59,34,13,1018,1016,1012,31,21,10,16,8,39,0.00,1,,243
2014-6-23,31,23,14,10,7,2,63,34,10,1019,1016,1010,31,20,10,34,10,53,0.00,2,,172
2014-6-24,22,19,16,14,11,8,88,58,28,1018,1015,1013,31,16,10,26,10,37,1.02,3,Rain,326
2014-6-25,28,22,16,12,8,4,77,42,14,1017,1015,1011,31,17,10,16,6,35,0.00,4,,348
2014-6-26,29,22,16,15,11,7,88,45,19,1017,1015,1011,31,18,8,26,8,55,0.00,2,Rain-Thunderstorm,269
2014-6-27,32,23,14,11,8,4,67,36,11,1019,1016,1010,31,21,10,27,10,53,0.00,1,,259
2014-6-28,31,22,14,10,6,3,59,30,10,1017,1014,1009,31,24,10,42,16,60,0.00,1,,232
2014-6-29,29,22,16,11,4,-5,59,30,6,1020,1017,1013,31,21,10,29,14,,0.00,1,,333
2014-6-30,31,22,13,7,2,-3,55,26,6,1020,1017,1010,31,30,26,26,8,55,0.00,,,239
2014-7-1,28,22,16,10,6,2,48,28,12,1015,1013,1008,31,22,10,39,16,61,0.00,1,,224
2014-7-2,28,21,14,13,6,2,68,35,10,1019,1014,1010,31,17,10,27,11,48,0.51,2,Rain-Thunderstorm,141
2014-7-3,23,16,9,17,13,8,100,73,40,1019,1017,1014,31,15,4,52,11,40,21.08,3,Rain-Hail-Thunderstorm,20
2014-7-4,30,21,12,13,11,8,100,56,16,1019,1017,1012,31,19,3,21,8,26,0.00,2,,197
2014-7-5,32,23,15,13,11,6,82,42,13,1019,1015,1009,31,22,10,26,10,47,0.00,1,,253
2014-7-6,27,22,18,14,11,5,68,43,19,1016,1013,1010,31,26,10,34,14,53,0.00,3,,227
2014-7-7,28,22,17,14,9,3,82,45,13,1020,1016,1013,31,17,10,23,13,45,0.00,2,,302
2014-7-8,31,22,13,9,7,5,67,36,11,1021,1018,1012,31,31,31,21,5,47,0.00,,,336
2014-7-9,29,22,16,11,8,5,68,40,14,1020,1018,1013,31,30,16,23,14,45,0.00,,,47
2014-7-10,30,21,13,6,3,-2,59,32,7,1021,1019,1013,31,30,26,26,14,35,0.00,,,33
2014-7-11,32,22,13,9,4,1,52,29,7,1021,1018,1011,31,30,23,24,11,,0.00,,,17
2014-7-12,32,23,14,9,7,-1,63,35,6,1020,1017,1010,31,31,31,19,11,27,0.00,,,14
2014-7-13,34,26,16,10,8,4,63,32,8,1019,1016,1009,31,30,24,27,10,39,0.00,,,308
2014-7-14,36,27,18,12,8,3,56,29,7,1019,1015,1010,31,30,18,13,8,39,0.00,,,355
2014-7-15,37,28,19,14,9,1,60,32,6,1020,1017,1011,31,24,10,21,10,50,0.00,1,,202
2014-7-16,38,29,19,14,8,3,56,26,6,1020,1017,1010,31,29,10,23,5,34,0.00,1,,153
2014-7-17,38,29,19,12,6,-1,46,23,4,1020,1016,1011,31,29,14,26,8,47,0.00,,,266
2014-7-18,37,29,21,12,6,2,35,21,9,1016,1012,1006,31,22,10,32,13,50,0.00,4,,258
2014-7-19,24,22,19,12,9,2,60,40,10,1016,1013,1009,31,22,10,35,19,58,0.00,4,,214
2014-7-20,27,22,17,13,8,4,68,42,14,1021,1017,1014,31,17,10,24,13,47,0.00,2,,289
2014-7-21,32,23,14,10,8,6,67,36,13,1023,1020,1014,31,30,19,14,6,,0.00,,,359
2014-7-22,35,26,17,11,7,3,59,29,8,1020,1016,1008,31,31,31,14,10,29,0.00,,,307
2014-7-23,37,27,18,9,5,1,38,21,6,1015,1011,1004,31,30,27,23,8,42,0.00,,,247
2014-7-24,36,28,21,11,8,6,46,25,8,1012,1010,1004,31,24,10,19,8,42,0.00,1,,293
2014-7-25,35,27,18,11,6,-3,49,24,4,1013,1010,1005,31,29,23,19,10,42,0.00,,,210
2014-7-26,36,28,19,13,7,0,64,29,5,1016,1013,1008,31,30,24,14,8,32,0.00,,,211
2014-7-27,37,29,21,14,10,3,60,30,8,1019,1015,1009,31,29,10,19,8,40,0.00,1,,204
2014-7-28,36,28,20,12,9,6,53,28,9,1016,1013,1006,31,26,10,32,11,52,0.00,1,,316
2014-7-29,31,24,18,12,8,3,59,35,9,1018,1015,1010,31,31,31,23,14,34,0.00,,,58
2014-7-30,33,24,15,8,7,1,63,33,8,1018,1015,1008,31,31,31,19,13,39,0.00,,,24
2014-7-31,36,27,17,12,8,3,52,28,9,1017,1013,1007,31,28,10,24,10,52,0.00,1,,237
2014-8-1,29,24,20,13,10,4,56,33,15,1013,1011,1006,31,28,10,37,18,55,0.00,1,,209
2014-8-2,29,24,19,12,9,7,56,37,18,1013,1010,1005,31,21,10,26,16,55,0.00,1,,246
2014-8-3,30,23,17,12,10,7,68,38,14,1015,1012,1008,31,20,10,21,10,47,0.00,1,,216
2014-8-4,33,24,16,11,8,1,59,32,6,1017,1014,1010,31,24,10,23,10,42,0.00,1,,231
2014-8-5,34,27,20,14,9,5,64,32,10,1020,1017,1012,31,31,31,13,6,,0.00,,,356
2014-8-6,36,27,18,14,8,4,53,28,7,1020,1016,1010,31,31,31,27,8,35,0.00,,,294
2014-8-7,36,27,19,12,8,3,50,26,7,1018,1015,1009,31,30,26,21,10,35,0.00,,,201
2014-8-8,35,27,19,13,8,2,52,28,6,1015,1012,1006,31,25,10,32,13,52,0.00,1,,245
2014-8-9,33,26,18,11,8,5,52,30,9,1014,1011,1006,31,30,26,26,11,45,0.00,,,226
2014-8-10,33,26,17,13,8,1,60,31,6,1015,1013,1008,31,31,31,26,13,45,0.00,,,211
2014-8-11,34,26,17,12,10,8,59,33,12,1018,1015,1010,31,30,27,16,6,47,0.00,,,203
2014-8-12,35,27,18,12,10,7,56,32,10,1017,1014,1007,31,30,19,29,10,48,0.00,,,261
2014-8-13,30,26,21,14,8,0,60,33,9,1016,1013,1010,31,25,10,32,18,48,0.00,1,,340
2014-8-14,31,23,15,10,6,-1,59,32,8,1020,1017,1012,31,21,10,23,13,39,0.00,1,,6
2014-8-15,33,23,14,12,4,1,55,27,6,1021,1017,1012,31,31,31,21,6,37,0.00,,,16
2014-8-16,32,23,16,12,8,3,63,35,10,1022,1019,1014,31,21,10,24,14,48,0.00,1,,28
2014-8-17,34,24,14,14,9,3,53,33,12,1021,1017,1009,31,28,10,14,8,39,0.00,1,,166
2014-8-18,34,26,18,14,12,9,57,38,13,1015,1012,1005,31,23,10,26,10,48,0.00,1,,204
2014-8-19,33,25,17,16,8,-4,83,41,5,1015,1012,1008,31,31,31,26,10,48,0.00,,,288
2014-8-20,32,24,16,11,6,-2,56,28,8,1016,1014,1009,31,26,10,23,10,45,0.00,3,,265
2014-8-21,31,23,15,11,7,2,68,34,8,1017,1015,1009,31,28,19,26,8,55,0.00,,,249
2014-8-22,30,24,18,10,8,3,49,32,11,1017,1014,1010,31,23,10,26,11,64,0.00,1,,239
2014-8-23,32,23,14,11,8,3,67,38,9,1020,1017,1013,31,31,31,14,8,35,0.00,,,309
2014-8-24,33,24,16,14,6,1,53,28,7,1021,1018,1012,31,27,10,19,8,55,0.00,1,,231
2014-8-25,35,25,15,5,3,0,48,22,6,1020,1017,1010,31,30,27,26,10,53,0.00,,,249
2014-8-26,35,27,18,13,7,0,37,25,8,1017,1015,1009,31,23,10,32,13,45,0.00,1,,277
2014-8-27,35,27,19,14,11,6,68,36,10,1019,1016,1010,31,27,10,26,10,39,0.00,1,,221
2014-8-28,36,26,17,10,4,-4,52,24,4,1018,1015,1010,31,26,10,27,10,52,0.00,1,,258
2014-8-29,34,27,21,11,7,2,46,25,11,1018,1015,1010,31,24,10,19,5,37,0.00,1,,182
2014-8-30,34,27,19,17,13,8,68,42,16,1019,1016,1010,31,21,10,14,8,42,0.00,3,,23
2014-8-31,35,27,19,17,14,11,64,42,15,1019,1016,1010,31,25,10,16,6,26,0.00,2,,37
2014-9-1,36,28,19,15,11,5,60,34,9,1019,1015,1009,31,24,10,14,8,35,0.00,1,,316
2014-9-2,38,28,19,10,8,5,49,24,7,1017,1013,1006,31,23,5,42,11,61,0.00,2,,288
2014-9-3,34,27,18,13,9,3,56,31,7,1015,1012,1006,31,28,14,32,10,50,0.00,,,222
2014-9-4,32,26,19,14,11,7,68,37,12,1015,1013,1008,31,30,19,21,14,48,0.00,,,210
2014-9-5,33,24,16,11,8,2,63,34,7,1017,1014,1009,31,30,26,19,8,45,0.00,,,223
2014-9-6,31,23,16,11,8,4,52,32,16,1016,1013,1008,31,30,27,23,8,52,0.00,8,,224
2014-9-7,30,23,16,14,11,9,63,42,20,1015,1012,1008,31,20,10,26,8,42,0.00,2,,227
2014-9-8,31,23,15,14,12,8,77,48,15,1018,1015,1010,31,19,10,26,10,32,0.00,2,,286
2014-9-9,32,23,16,15,11,8,72,44,16,1019,1016,1010,31,20,10,14,10,39,0.00,1,,331
2014-9-10,32,24,17,17,9,2,73,38,8,1016,1014,1008,31,30,26,23,8,40,0.00,8,,190
2014-9-11,29,23,18,12,10,8,60,39,17,1017,1014,1011,31,24,10,26,14,48,0.00,2,,203
2014-9-12,31,22,14,12,11,9,72,43,16,1018,1016,1011,31,23,10,19,6,39,0.00,1,,215
2014-9-13,31,23,16,12,10,8,68,40,15,1019,1016,1011,31,19,10,19,8,26,0.00,2,,247
2014-9-14,29,22,14,11,9,5,67,40,13,1017,1015,1010,31,22,10,29,11,,0.00,2,,273
2014-9-15,27,21,15,15,12,7,100,55,21,1017,1014,1010,31,18,9,39,8,47,5.08,3,Rain-Thunderstorm,200
2014-9-16,28,21,14,14,9,2,72,45,10,1013,1009,1003,31,19,10,40,11,60,0.00,2,,246
2014-9-17,27,22,17,17,13,9,94,60,23,1011,1009,1005,31,16,10,32,13,61,0.76,2,Rain,192
2014-9-18,26,21,16,16,13,7,94,67,22,1013,1010,1007,31,16,5,32,13,53,0.76,3,Rain,179
2014-9-19,24,19,14,16,13,11,100,74,37,1017,1013,1011,31,15,10,29,8,53,0.00,3,Rain,167
2014-9-20,26,19,13,14,12,9,100,63,25,1020,1018,1015,31,19,10,14,5,,0.00,3,,267
2014-9-21,28,22,15,15,10,7,78,47,18,1020,1017,1013,31,18,8,27,10,,7.87,2,Rain,252
2014-9-22,26,20,14,16,13,9,100,71,26,1019,1016,1011,31,15,6,23,11,37,7.11,4,Rain,259
2014-9-23,24,18,12,13,11,8,100,62,26,1016,1014,1010,31,18,10,24,10,48,0.51,2,,189
2014-9-24,22,18,14,13,12,9,88,67,35,1020,1016,1014,31,17,10,21,6,42,0.00,4,Rain,199
2014-9-25,24,17,10,12,4,-2,82,45,10,1022,1020,1016,31,21,8,19,10,,0.00,2,,9
2014-9-26,26,18,11,11,8,4,72,49,22,1025,1022,1018,31,17,10,13,6,27,0.00,3,,15
2014-9-27,24,19,13,13,11,8,82,58,34,1024,1022,1017,31,15,10,26,10,,0.00,3,Rain,106
2014-9-28,22,19,16,15,13,11,88,66,50,1023,1021,1019,26,12,9,21,8,,0.00,6,Rain,115
2014-9-29,25,19,14,15,13,8,100,68,25,1024,1022,1019,31,12,4,14,5,34,0.00,3,,210
2014-9-30,27,19,11,12,9,6,94,58,16,1026,1024,1020,31,20,10,13,5,,0.00,1,,10
2014-10-1,27,20,14,14,12,8,94,58,28,1027,1024,1020,31,18,10,23,8,45,0.00,2,,94
2014-10-2,28,21,15,14,13,10,88,60,26,1026,1024,1019,31,16,10,13,5,,0.00,2,,97
2014-10-3,27,20,14,14,13,9,88,62,24,1025,1022,1017,31,18,10,14,5,39,0.00,2,,334
2014-10-4,27,19,12,13,11,8,94,60,21,1021,1019,1014,31,19,10,21,6,37,0.00,2,,292
2014-10-5,26,19,13,11,8,5,77,49,18,1018,1016,1011,31,27,14,16,8,40,0.00,,,302
2014-10-6,25,17,9,11,8,7,82,55,22,1015,1013,1009,31,20,10,24,10,42,0.00,1,,225
2014-10-7,23,18,13,13,11,8,88,62,27,1016,1014,1010,31,20,10,27,13,53,0.00,5,,196
2014-10-8,25,19,13,14,12,10,82,63,35,1015,1013,1009,31,18,10,27,11,52,0.76,5,Rain,193
2014-10-9,20,18,16,17,16,14,100,83,59,1015,1013,1011,31,14,3,29,11,52,7.87,5,Rain-Thunderstorm,213
2014-10-10,21,18,15,15,14,12,100,83,49,1016,1014,1011,31,14,4,16,6,34,4.06,6,Rain,180
2014-10-11,21,18,14,16,14,13,100,84,55,1016,1012,1005,31,14,5,61,10,87,0.00,5,Rain-Thunderstorm,155
2014-10-12,20,17,13,14,11,7,100,73,36,1010,1008,1006,31,16,6,37,18,61,3.05,4,Rain,172
2014-10-13,17,15,13,12,11,7,94,76,47,1012,1011,1009,31,14,6,29,21,60,0.76,5,Rain,203
2014-10-14,16,13,10,11,9,7,100,80,50,1014,1010,1007,31,13,6,24,10,42,4.06,6,Rain,223
2014-10-15,17,12,8,14,11,7,100,87,64,1016,1015,1014,31,14,10,19,5,45,0.00,7,,194
2014-10-16,22,19,16,15,14,12,94,74,45,1018,1016,1014,31,15,10,24,10,50,0.00,5,,190
2014-10-17,23,18,13,15,13,11,94,73,39,1021,1019,1016,31,15,10,19,5,32,0.00,4,,163
2014-10-18,27,19,11,14,12,9,100,71,24,1022,1020,1016,31,26,13,16,6,39,0.00,,,329
2014-10-19,27,19,12,14,12,10,88,64,27,1024,1022,1018,31,26,14,13,6,,0.00,,,348
2014-10-20,27,19,12,13,11,7,88,61,20,1025,1023,1019,31,28,21,13,6,,0.00,,,345
2014-10-21,29,19,10,11,10,9,94,60,22,1028,1026,1022,31,19,10,11,5,,0.00,,,346
2014-10-22,25,20,14,12,4,-8,77,42,6,1029,1027,1023,31,25,19,23,8,,0.00,,,20
2014-10-23,26,16,7,7,2,-4,66,37,10,1028,1024,1019,31,30,21,23,5,21,0.00,,,3
2014-10-24,27,19,11,10,8,6,82,46,16,1022,1020,1015,31,26,14,16,8,24,0.00,,,72
2014-10-25,27,19,11,11,8,3,88,51,16,1023,1021,1017,31,28,19,13,5,,0.00,,,336
2014-10-26,27,18,9,10,8,5,87,55,17,1024,1022,1017,31,29,19,10,5,,0.00,,,347
2014-10-27,25,17,9,10,7,5,82,57,23,1023,1021,1015,31,25,3,13,5,,0.00,,,323
2014-10-28,23,16,8,11,9,6,93,68,34,1020,1017,1013,31,24,14,11,5,,0.00,,,343
2014-10-29,24,17,9,11,9,8,94,67,27,1021,1018,1014,31,21,14,11,5,23,0.00,,,338
2014-10-30,27,18,8,11,8,7,94,62,21,1024,1022,1018,31,27,16,13,5,23,0.00,,,348
2014-10-31,24,16,8,10,7,5,87,59,23,1025,1023,1019,31,29,19,13,6,23,0.00,,,355
2014-11-1,23,15,7,10,7,5,82,65,30,1026,1024,1020,31,29,14,14,6,,0.00,,,330
2014-11-2,20,14,8,12,9,7,94,75,41,1023,1020,1015,31,15,5,21,6,50,4.06,5,Rain,296
2014-11-3,16,12,9,11,9,8,100,85,56,1018,1013,1004,31,10,0,40,10,63,0.00,5,Fog-Rain,204
2014-11-4,13,11,9,10,4,1,100,67,39,1006,1001,999,31,16,1,50,19,58,8.89,5,Fog-Rain,282
2014-11-5,13,9,4,3,2,1,87,57,30,1016,1010,1006,31,17,10,21,10,35,0.00,2,,293
2014-11-6,16,9,3,6,3,2,93,66,30,1019,1016,1014,31,19,10,24,8,45,0.00,2,,193
2014-11-7,18,14,11,13,9,4,94,73,38,1017,1015,1013,31,15,5,26,18,47,1.02,5,Rain,240
2014-11-8,14,12,9,9,6,4,94,70,44,1017,1014,1010,31,16,10,29,10,61,0.51,6,Rain,223
2014-11-9,13,9,4,8,4,1,93,73,36,1016,1011,1008,31,17,10,19,8,29,0.25,5,Rain,200
2014-11-10,12,6,0,6,2,-1,100,73,36,1018,1014,1011,31,17,10,19,6,42,0.25,3,Rain,231
2014-11-11,11,9,7,9,8,4,100,91,69,1011,1005,1002,31,10,2,23,6,42,13.97,6,Rain,148
2014-11-12,15,12,9,9,8,8,94,78,55,1015,1010,1006,31,16,6,27,21,60,0.00,3,,225
2014-11-13,16,12,8,13,10,7,100,85,68,1016,1013,1008,31,14,6,24,8,48,0.00,4,Rain,170
2014-11-14,15,12,8,13,10,6,100,83,53,1009,1007,1005,31,15,4,39,19,60,2.03,5,Rain-Snow,190
2014-11-15,13,10,7,8,7,5,93,79,54,1014,1011,1009,31,16,10,39,19,60,0.51,3,Rain,223
2014-11-16,13,10,7,8,6,5,93,76,50,1016,1014,1012,31,16,10,26,18,53,0.00,3,,217
2014-11-17,14,10,5,7,4,1,87,66,33,1015,1011,1010,31,16,10,27,19,48,0.00,3,,240
2014-11-18,12,6,0,7,3,0,100,84,59,1017,1014,1013,31,15,10,11,5,35,0.00,5,,349
2014-11-19,17,11,4,10,7,4,100,83,49,1019,1016,1014,31,12,6,10,5,,0.00,3,,7
2014-11-20,21,13,6,10,8,6,100,75,33,1020,1018,1014,31,17,9,13,5,,0.00,2,,17
2014-11-21,16,11,5,11,8,4,100,83,58,1021,1018,1015,31,19,11,13,5,,0.00,8,,345
2014-11-22,18,13,8,11,9,7,100,81,50,1019,1015,1011,31,17,10,13,6,,0.00,,,344
2014-11-23,17,14,12,13,11,8,100,78,51,1015,1013,1011,18,11,8,16,6,,3.05,6,Rain,351
2014-11-24,18,13,9,12,10,8,100,79,45,1019,1017,1015,31,15,10,11,5,,0.00,3,,335
2014-11-25,17,12,7,12,10,7,100,89,64,1020,1017,1015,31,10,4,19,5,40,7.11,4,Rain-Thunderstorm,148
2014-11-26,13,10,7,12,8,4,100,81,48,1016,1013,1010,31,13,3,16,6,48,0.00,5,Rain,234
2014-11-27,13,9,6,11,7,4,94,86,67,1011,1002,993,31,13,8,24,10,42,2.03,5,Rain,137
2014-11-28,11,10,8,9,8,5,100,88,69,994,988,986,31,14,6,32,18,53,13.97,6,Rain,129
2014-11-29,11,9,7,9,8,6,100,92,82,999,995,994,31,13,3,13,8,,2.03,6,Rain,344
2014-11-30,16,12,8,12,9,8,100,89,53,1003,1000,998,31,9,0,16,5,23,2.03,5,Fog-Rain,25
2014-12-1,16,12,8,9,5,2,82,61,36,1008,1005,1003,31,19,10,39,16,48,0.00,2,,354
2014-12-2,14,11,8,4,3,2,76,58,33,1012,1010,1007,31,23,10,29,19,,0.00,2,,7
2014-12-3,11,8,5,6,3,1,100,72,51,1013,1011,1009,31,22,10,16,6,,0.00,4,,7
2014-12-4,12,7,3,3,2,0,87,66,42,1017,1012,1010,31,16,10,13,8,,0.00,6,,345
2014-12-5,13,7,1,4,2,-1,100,70,25,1026,1020,1016,31,17,8,14,3,26,0.00,3,,352
2014-12-6,10,6,2,3,0,-2,87,62,30,1028,1025,1023,31,19,10,32,10,50,0.00,3,Rain,336
